index,Classify_1,Classify_2,ko,en
0264070293,기초과학,생명과학,그러기 위해서는 유전자 정보를 정확히 판별한 뒤 사전에 위험한 유전 인자를 없앨 수 있는 기술적 진보가 이뤄져야 한다.,"To do this, technical advancements must be developed to precisely identify genetic data and then preemptively delete harmful genetic components."
0264070293,기초과학,생명과학,국내에서는 면역 항암제인 키트루다의 판매액이 2020년 상반기 722억 7100만 원으로 병원 처방약 가운데 1위를 기록했다.,"KEYTRUDA, an immuno-oncology medication, ranked first among hospital prescription pharmaceuticals in Korea with sales of 72.27 billion won in the first half of 2020."
0264070293,기초과학,생명과학,의료시장조사 업체인 아이큐비아에 따르면 2020년 상반기 국내에서 키트루다를 포함한 면역 항암제 5종의 매출 규모는 총 1267억 원으로 2019년 상반기 대비 31.7%나 증가했다.,"Medical market research firm IQVIA estimates that sales of five different immuno-oncology medications, including KEYTRUDA, reached a total of 126.7 billion won in the first half of 2020, up 31.7% from the same period in 2019."
0264070293,기초과학,생명과학,물론 국내 기업들은 바이오시밀러를 제외하면 아직 완성된 항암제를 내놓지 못하고 있지만 다들 언젠가는 블록버스터급 신약 출시를 꿈꾸고 있다.,"With the exception of biosimilars, Korean pharmaceutical companies haven't yet released a full-fledged anticancer drug, but everyone dreams of the day when they may introduce a brand-new blockbuster medication."
0264070293,기초과학,생명과학,대다수 국내 업체는 주로 표적 항암제와 면역 항암제를 개발하고 있다.,The majority of domestic companies are mostly creating immuno-oncology and targeted anticancer medications.
0264070293,기초과학,생명과학,위암 3·4차 치료제뿐만 아니라 간암과 대장암 등 다양한 암종으로 적응증을 확대하고 있다.,"The indication for many cancers, including colorectal and liver cancer, is growing in addition to the third and fourth-generation treatments for stomach cancer."
0264070293,기초과학,생명과학,중국 국가약품감독관리국NMPA은 2020년 12월말 리보세라닙을 간암 2차 치료제로 판매를 허가했다.,"At the end of December 2020, the National Medical Products Administration (NMPA) of China will permit the marketing of rivoceranib as a secondary treatment for liver cancer."
0264070293,기초과학,생명과학,에이치엘비는 중국을 포함해 전 세계 리보세라닙의 특허 권리를 갖고 있다.,"Rivoceranib is covered by patents held by HLB worldwide, including in China."
0264070293,기초과학,생명과학,"유한양행의 미국 자회사인 이뮨온시아는 2019년 3월 면역 관문 억제제 ‘IMC-001’의 국내 임상1상을 마치고, 2020년 5월 식품의약품안전처로부터 2상 승인을 받아 임상을 진행 중이다.","The domestic phase 001 clinical study for the immune checkpoint inhibitor IMC-001 was finished in March 2019 by ImmuneOncia, a U.S. division of Yuhan Corporation. In May 2020, the Ministry of Food and Drug Safety gave its clearance for the ongoing phase 2 clinical studies."
0264070293,기초과학,생명과학,IMC-001은 암세포 바깥에 생겨나 면역세포의 활동을 억제하는 ‘PD-L1’을 표적으로 하는 항체 신약이다.,"IMC-001 is a brand-new antibody medication that hunts down PD-L001, a protein that is found outside of cancerous cells and inhibits the activation of immune cells."
0264070293,기초과학,생명과학,즉 IMC-001은 T세포의 ‘PD-1’과 암세포의 PD-L1 간의 상호작용에 의한 항암 T세포의 억제 신호를 차단해 면역 T세포의 활성을 촉진시켜 항암 효과를 높이는 면역 관문 억제제다.,"In other words, IMC-001 is an immune checkpoint inhibitor that boosts the activity of immunological T cells by preventing the suppression signal of anticancer T cells caused by the contact between T cells' PD-001 and malignant cells' PD-L1."
0264070293,기초과학,생명과학,이뮨온시아는 유한양행이 2016년 미국의 소렌토 테라퓨틱스와 합작해 세운 회사로 다양한 면역 항암제를 개발해 해외 기술수출을 목표로 하고 있다.,"In 2016, Yuhan Corporation founded ImmuneOncia as a joint venture with Sorrento Therapeutics of the U.S."
0264070293,기초과학,생명과학,보령제약 관계사인 바이젠셀도 면역 항암제를 개발하고 있다.,"A subsidiary of Boryung Pharmaceutical, ViGenCell, is likewise working on creating immuno-cancer medications."
0264070293,기초과학,생명과학,희귀난치성질환 및 혈액암을 대상으로 면역 항암제를 개발 중이다.,"For uncommon, incurable diseases and blood cancers, immuno-cancer medications are being developed."
0264070293,기초과학,생명과학,암 항원에 반응하는 T세포를 골라내 배양한 뒤 환자 몸에 투여해 암을 치료하는 방식이다.,"It is a technique for treating cancer that involves identifying T cells that react to cancer antigens, cultivating them, and then introducing them into the body of the patient."
0264070293,기초과학,생명과학,"2021년 임상2상, 2023년 조건부 허가를 마친 뒤 출시하는 것을 목표로 하고 있다.",It intends to begin phase 2 clinical trials in 2021 and be made available once conditional approval is complete in 2023.
0264070293,기초과학,생명과학,표적이 된 종양세포만을 없애는 ‘종양 살해 T세포 치료제’ 플랫폼 기술로 안전성과 효력이 검증된 차세대 면역세포 치료제라는 평가를 받는다.,"It is considered a next-generation immune cell therapy whose efficacy and safety have been established using the platform technology for tumor-killing T-cell therapy, which only kills specific tumor cells."
0264070293,기초과학,생명과학,본래 항원제시 세포는 항원 물질을 세포 표면에 발현시켜 T세포에게 제시함으로써 면역반응을 유도한다.,"By producing antigenic chemicals on their cell surfaces and exposing them to T cells, antigen-presenting cells naturally trigger an immune response."
0264070293,기초과학,생명과학,한미약품은 다수의 표적 항암제를 외국 제약사에 기술수출했다.,A variety of targeted anticancer medications were exported by Hanmi Pharmaceutical to international pharmaceutical firms.
0264070293,기초과학,생명과학,종근당은 대장암에 영양분을 공급하는 혈관을 파괴해 암세포 괴사를 유도하는 대사 항암제 ‘CKD-516’을 개발 중이다.,A metabolic anticancer medication called CKD-516 is being developed by Chong Kun Dang. It causes malignant cell necrosis by obliterating the blood arteries that feed colorectal cancer with nutrients.
0264070293,기초과학,생명과학,CKD-516은 종근당이 직접 발굴한 물질로 국내에서 임상3상을 준비하고 있다.,Chong Kun Dang's compound CKD-516 is getting ready for phase 3 clinical trials in Korea.
0264070293,기초과학,생명과학,최근에는 기존에 출시된 항암제들과 병용 투여하는 방식의 임상시험이 활발하다.,Clinical trials involving the co-administration of previously approved anticancer medications are currently underway.
0264070293,기초과학,생명과학,암세포를 사멸하는데 여러 개의 약을 함께 쓰면 치료 효과를 높일 수 있기 때문이다.,This is due to the fact that using multiple medications to attack malignant cells at once can increase the effectiveness of the treatment.
0264070293,기초과학,생명과학,항암제를 개발 중인 국내외 업체들이 병용 투여 대상으로 가장 선호하는 제품은 키트루다로 2015년 뇌종양 완치를 선언한 지미 카터 미국 전 대통령이 처방받은 약으로 유명하다.,"Companies both local and abroad that are creating anticancer medications choose KEYTRUDA more than any other product for combination administration. KEYTRUDA is famous for being prescribed to former U.S. President Jimmy Carter, who was cured of brain tumors in 2015."
0264070293,기초과학,생명과학,하지만 키트루다 역시 단독 처방으로는 약이 듣는 반응률이 20%~30%에 불과해 함께 투여할 짝이 될 만한 항암제를 찾고 있다.,"As the drug's response rate is only 20% to 30% when prescribed alone, KEYTRUDA is also looking for a suitable anticancer medication to be used in conjunction with it."
